id_fato,id_aluno,id_disciplina,id_curso,id_tempo,nota,aprovado,reprovado,faltas,presencas,freq_percent
2757,2595,3,1,99,3.0,0,1,13,93,0.8773584905660378
2758,4930,13,6,80,4.1,0,1,30,77,0.719626168224299
2759,3532,10,4,58,4.1,0,1,13,79,0.8586956521739131
2760,4673,14,3,2,0.5,0,1,14,75,0.8426966292134831
2761,1432,9,6,16,4.0,0,1,0,56,1.0
2762,937,13,6,32,5.0,1,0,27,85,0.7589285714285714
2763,3474,5,2,86,0.4,0,1,29,76,0.7238095238095238
2764,3942,1,4,27,5.5,1,0,9,46,0.8363636363636363
2765,24,4,1,9,8.8,1,0,2,63,0.9692307692307692
2766,2920,8,5,97,6.4,1,0,15,43,0.7413793103448276
2767,570,9,6,29,0.1,0,1,21,82,0.7961165048543689
2768,3869,9,6,40,6.1,1,0,0,72,1.0
2769,1482,13,6,33,9.9,1,0,12,40,0.7692307692307693
2770,2373,15,5,30,9.2,1,0,0,47,1.0
2771,1613,1,4,20,7.9,1,0,25,48,0.6575342465753424
2772,1612,10,4,99,6.4,1,0,20,62,0.7560975609756098
2773,2223,1,4,32,3.7,0,1,2,54,0.9642857142857143
2774,1625,13,6,72,2.6,0,1,29,56,0.6588235294117647
2775,3984,3,1,81,4.7,0,1,2,48,0.96
2776,912,10,4,50,9.1,1,0,22,92,0.8070175438596491
2777,2568,11,3,90,4.8,0,1,26,63,0.7078651685393258
2778,699,6,2,85,9.4,1,0,18,64,0.7804878048780488
2779,395,11,3,50,4.3,0,1,14,85,0.8585858585858586
2780,3561,7,1,35,4.8,0,1,4,57,0.9344262295081968
2781,1715,5,2,94,7.4,1,0,20,92,0.8214285714285714
2782,4604,4,1,34,5.3,1,0,9,77,0.8953488372093024
2783,3734,6,2,14,6.9,1,0,26,71,0.7319587628865979
2784,4884,9,6,6,0.2,0,1,26,72,0.7346938775510204
2785,1901,3,1,55,6.4,1,0,15,80,0.8421052631578947
2786,1952,7,1,7,4.3,0,1,29,54,0.6506024096385542
2787,483,2,2,57,8.4,1,0,19,73,0.7934782608695652
2788,1269,14,3,92,0.9,0,1,1,79,0.9875
2789,2758,10,4,23,5.0,1,0,30,55,0.6470588235294118
2790,1912,3,1,69,3.3,0,1,23,84,0.7850467289719626
2791,3075,14,3,72,2.3,0,1,8,60,0.8823529411764706
2792,953,2,2,55,8.5,1,0,2,84,0.9767441860465116
2793,456,14,3,50,3.5,0,1,10,81,0.8901098901098901
2794,769,4,1,66,1.5,0,1,24,50,0.6756756756756757
2795,1351,7,1,20,6.1,1,0,6,64,0.9142857142857143
2796,2780,9,6,71,2.3,0,1,8,86,0.9148936170212766
2797,3167,14,3,7,3.3,0,1,1,86,0.9885057471264368
2798,2479,9,6,70,1.4,0,1,10,49,0.8305084745762712
2799,3114,14,3,87,4.7,0,1,19,44,0.6984126984126984
2800,1580,13,6,65,5.0,1,0,2,62,0.96875
2801,4121,7,1,74,2.9,0,1,1,79,0.9875
2802,2447,14,3,66,8.7,1,0,14,96,0.8727272727272727
2803,634,9,6,68,8.0,1,0,19,79,0.8061224489795918
2804,662,11,3,60,5.3,1,0,28,89,0.7606837606837606
2805,4071,15,5,51,4.2,0,1,29,63,0.6847826086956522
2806,2083,6,2,91,5.2,1,0,0,82,1.0
2807,3501,2,2,67,4.4,0,1,0,45,1.0
2808,1761,7,1,41,0.7,0,1,5,40,0.8888888888888888
2809,520,7,1,26,3.6,0,1,12,78,0.8666666666666667
2810,862,4,1,52,3.1,0,1,14,51,0.7846153846153846
2811,2720,10,4,71,8.2,1,0,12,74,0.8604651162790697
2812,2213,3,1,13,7.2,1,0,4,72,0.9473684210526315
2813,4929,9,6,41,2.1,0,1,10,92,0.9019607843137255
2814,2060,14,3,14,2.6,0,1,1,46,0.9787234042553191
2815,4719,5,2,23,4.0,0,1,27,69,0.71875
2816,1905,7,1,25,9.0,1,0,10,97,0.9065420560747663
2817,874,6,2,31,0.9,0,1,30,85,0.7391304347826086
2818,2154,11,3,29,0.2,0,1,0,58,1.0
2819,2626,4,1,12,0.3,0,1,1,50,0.9803921568627451
2820,2655,10,4,6,2.9,0,1,11,58,0.8405797101449275
2821,3937,7,1,77,0.9,0,1,3,54,0.9473684210526315
2822,2826,10,4,42,0.7,0,1,30,72,0.7058823529411765
2823,2292,7,1,75,6.9,1,0,15,49,0.765625
2824,4167,5,2,61,8.2,1,0,4,68,0.9444444444444444
2825,915,10,4,77,1.5,0,1,5,90,0.9473684210526315
2826,2491,2,2,78,8.3,1,0,22,71,0.7634408602150538
2827,4410,14,3,26,8.1,1,0,7,53,0.8833333333333333
2828,454,7,1,47,3.5,0,1,21,79,0.79
2829,3690,13,6,51,0.7,0,1,11,61,0.8472222222222222
2830,1074,12,3,18,0.0,0,1,29,49,0.6282051282051282
2831,1058,15,5,57,6.2,1,0,3,82,0.9647058823529412
2832,4014,8,5,86,0.3,0,1,2,92,0.9787234042553191
2833,1411,9,6,6,5.5,1,0,24,86,0.7818181818181819
2834,2805,12,3,9,4.5,0,1,20,77,0.7938144329896907
2835,2219,9,6,71,7.1,1,0,17,55,0.7638888888888888
2836,1816,12,3,90,1.2,0,1,18,72,0.8
2837,4686,7,1,71,2.5,0,1,9,42,0.8235294117647058
2838,3018,3,1,87,3.2,0,1,12,90,0.8823529411764706
2839,2082,1,4,95,8.8,1,0,0,80,1.0
2840,2799,7,1,40,9.0,1,0,29,48,0.6233766233766234
2841,4974,1,4,7,5.1,1,0,19,61,0.7625
2842,84,13,6,74,0.7,0,1,15,83,0.8469387755102041
2843,1463,8,5,42,0.0,0,1,24,67,0.7362637362637363
2844,2028,15,5,86,4.1,0,1,4,78,0.9512195121951219
2845,4397,15,5,23,8.7,1,0,5,61,0.9242424242424242
2846,100,6,2,32,5.1,1,0,10,95,0.9047619047619048
2847,1562,2,2,17,2.0,0,1,17,57,0.7702702702702703
2848,4252,12,3,34,1.5,0,1,1,76,0.987012987012987
2849,2170,2,2,68,2.7,0,1,8,67,0.8933333333333333
2850,1283,13,6,6,2.7,0,1,26,51,0.6623376623376623
2851,2521,6,2,94,5.0,1,0,28,77,0.7333333333333333
2852,3837,3,1,58,1.9,0,1,2,91,0.978494623655914
2853,1985,15,5,86,8.5,1,0,30,50,0.625
2854,721,2,2,83,5.1,1,0,16,95,0.8558558558558559
2855,1309,11,3,76,2.2,0,1,27,74,0.7326732673267327
2856,296,8,5,36,2.1,0,1,29,61,0.6777777777777778
2857,3756,14,3,23,6.1,1,0,7,99,0.9339622641509434
2858,1114,2,2,85,4.3,0,1,28,47,0.6266666666666667
2859,2600,15,5,47,4.3,0,1,27,69,0.71875
2860,1941,12,3,25,4.4,0,1,2,43,0.9555555555555556
2861,3724,3,1,57,4.7,0,1,23,75,0.7653061224489796
2862,3971,12,3,54,6.3,1,0,30,81,0.7297297297297297
2863,4967,8,5,31,1.5,0,1,13,41,0.7592592592592593
2864,3015,11,3,61,7.5,1,0,24,42,0.6363636363636364
2865,2864,1,4,18,6.9,1,0,3,78,0.9629629629629629
2866,1121,6,2,2,7.2,1,0,11,72,0.8674698795180723
2867,1792,7,1,92,5.2,1,0,5,61,0.9242424242424242
2868,533,8,5,99,0.5,0,1,4,57,0.9344262295081968
2869,2894,11,3,93,9.7,1,0,20,93,0.8230088495575221
2870,1209,7,1,59,9.1,1,0,13,76,0.8539325842696629
2871,1936,5,2,39,1.9,0,1,24,48,0.6666666666666666
2872,1323,9,6,25,4.5,0,1,5,92,0.9484536082474226
2873,609,15,5,26,0.1,0,1,21,71,0.7717391304347826
2874,1721,3,1,17,7.8,1,0,9,59,0.8676470588235294
2875,4484,5,2,2,6.4,1,0,0,57,1.0
2876,2911,4,1,39,2.9,0,1,12,92,0.8846153846153846
2877,1516,14,3,22,5.0,1,0,23,97,0.8083333333333333
2878,4952,14,3,18,5.0,1,0,15,49,0.765625
2879,3966,3,1,36,7.7,1,0,6,56,0.9032258064516129
2880,3832,8,5,22,6.8,1,0,8,95,0.9223300970873787
2881,4362,13,6,91,2.6,0,1,7,92,0.9292929292929293
2882,4006,7,1,19,6.4,1,0,26,49,0.6533333333333333
2883,2757,11,3,48,5.7,1,0,9,91,0.91
2884,4567,5,2,72,1.6,0,1,25,71,0.7395833333333334
2885,2862,10,4,50,3.6,0,1,19,75,0.7978723404255319
2886,4034,7,1,99,8.8,1,0,20,87,0.8130841121495327
2887,4735,5,2,14,9.7,1,0,29,41,0.5857142857142857
2888,26,9,6,98,6.8,1,0,26,68,0.723404255319149
2889,765,1,4,55,1.5,0,1,10,89,0.898989898989899
2890,4983,11,3,15,3.9,0,1,6,88,0.9361702127659575
2891,886,9,6,24,6.7,1,0,8,87,0.9157894736842105
2892,2266,14,3,98,8.8,1,0,21,58,0.7341772151898734
2893,4757,6,2,52,8.8,1,0,12,82,0.8723404255319149
2894,2736,7,1,90,4.1,0,1,5,82,0.9425287356321839
2895,230,8,5,55,6.5,1,0,8,91,0.9191919191919192
2896,2561,2,2,31,7.3,1,0,18,66,0.7857142857142857
2897,917,14,3,97,1.4,0,1,23,54,0.7012987012987013
2898,2397,12,3,67,8.4,1,0,26,70,0.7291666666666666
2899,4908,13,6,85,3.1,0,1,19,59,0.7564102564102564
2900,613,13,6,72,2.9,0,1,9,50,0.847457627118644
2901,3570,6,2,87,2.8,0,1,20,60,0.75
2902,1826,8,5,6,3.7,0,1,28,91,0.7647058823529411
2903,2879,5,2,80,3.0,0,1,10,72,0.8780487804878049
2904,3782,5,2,35,6.0,1,0,10,82,0.8913043478260869
2905,97,3,1,19,1.6,0,1,19,61,0.7625
2906,551,12,3,70,7.4,1,0,21,75,0.78125
2907,4896,8,5,49,5.1,1,0,2,64,0.9696969696969697
2908,2585,6,2,1,8.3,1,0,22,73,0.7684210526315789
2909,4977,2,2,40,6.0,1,0,27,73,0.73
2910,3615,7,1,78,5.6,1,0,25,63,0.7159090909090909
2911,3811,5,2,71,7.6,1,0,0,43,1.0
2912,2476,12,3,65,6.7,1,0,13,99,0.8839285714285714
2913,4726,1,4,68,6.6,1,0,27,85,0.7589285714285714
2914,1271,7,1,64,7.3,1,0,4,50,0.9259259259259259
2915,2089,10,4,2,7.3,1,0,19,89,0.8240740740740741
2916,1946,5,2,17,7.8,1,0,15,57,0.7916666666666666
2917,4933,8,5,65,3.0,0,1,10,50,0.8333333333333334
2918,1346,9,6,9,3.7,0,1,2,60,0.967741935483871
2919,3327,3,1,82,3.0,0,1,19,54,0.7397260273972602
2920,4010,3,1,76,6.0,1,0,25,98,0.7967479674796748
2921,1112,1,4,35,2.1,0,1,3,65,0.9558823529411765
2922,471,5,2,18,8.3,1,0,27,54,0.6666666666666666
2923,4050,6,2,80,6.0,1,0,24,87,0.7837837837837838
2924,3930,12,3,95,1.8,0,1,18,100,0.847457627118644
2925,4150,5,2,50,6.3,1,0,29,63,0.6847826086956522
2926,4168,13,6,44,4.6,0,1,30,41,0.5774647887323944
2927,3040,1,4,85,9.6,1,0,25,60,0.7058823529411765
2928,3852,6,2,77,7.6,1,0,18,70,0.7954545454545454
2929,2953,12,3,26,7.4,1,0,5,92,0.9484536082474226
2930,4661,11,3,11,5.3,1,0,24,80,0.7692307692307693
2931,877,10,4,33,0.4,0,1,8,72,0.9
2932,2059,7,1,93,3.6,0,1,5,77,0.9390243902439024
2933,665,12,3,69,5.9,1,0,6,63,0.9130434782608695
2934,4280,1,4,47,5.5,1,0,6,43,0.8775510204081632
2935,3637,7,1,70,1.4,0,1,26,40,0.6060606060606061
2936,2608,5,2,18,4.0,0,1,4,88,0.9565217391304348
2937,2282,5,2,17,7.1,1,0,2,70,0.9722222222222222
2938,1872,13,6,65,2.8,0,1,12,49,0.8032786885245902
2939,3692,5,2,32,7.1,1,0,22,66,0.75
2940,4585,14,3,93,3.1,0,1,11,42,0.7924528301886793
2941,3628,1,4,9,2.4,0,1,22,59,0.7283950617283951
2942,1140,13,6,23,2.3,0,1,23,60,0.7228915662650602
2943,193,5,2,40,9.9,1,0,23,41,0.640625
2944,3044,8,5,93,7.1,1,0,30,43,0.589041095890411
2945,3535,3,1,5,5.1,1,0,20,42,0.6774193548387096
2946,1252,1,4,15,6.5,1,0,28,43,0.6056338028169014
2947,2103,2,2,19,9.6,1,0,16,100,0.8620689655172413
2948,4145,15,5,53,6.9,1,0,9,78,0.896551724137931
2949,3217,1,4,18,6.4,1,0,10,42,0.8076923076923077
2950,1370,11,3,4,1.2,0,1,19,74,0.7956989247311828
2951,4113,6,2,44,1.6,0,1,2,71,0.9726027397260274
2952,1145,9,6,100,6.9,1,0,15,42,0.7368421052631579
2953,1048,12,3,49,9.4,1,0,4,63,0.9402985074626866
2954,4621,3,1,99,4.4,0,1,15,96,0.8648648648648649
2955,3325,15,5,1,2.5,0,1,5,68,0.9315068493150684
2956,899,9,6,89,9.0,1,0,24,40,0.625
2957,956,1,4,7,5.2,1,0,30,57,0.6551724137931034
2958,4778,14,3,45,1.5,0,1,29,56,0.6588235294117647
2959,319,14,3,2,7.5,1,0,6,63,0.9130434782608695
2960,919,13,6,85,7.3,1,0,16,81,0.8350515463917526
2961,1737,5,2,96,3.2,0,1,12,100,0.8928571428571429
2962,2325,10,4,39,4.4,0,1,21,77,0.7857142857142857
2963,3719,10,4,20,3.9,0,1,24,82,0.7735849056603774
2964,4752,11,3,10,0.8,0,1,20,89,0.8165137614678899
2965,651,7,1,89,6.7,1,0,12,64,0.8421052631578947
2966,3220,11,3,81,2.2,0,1,13,67,0.8375
2967,1829,11,3,91,7.4,1,0,16,74,0.8222222222222222
2968,1112,10,4,57,5.0,1,0,20,95,0.8260869565217391
2969,3766,7,1,70,7.0,1,0,4,58,0.9354838709677419
2970,3035,9,6,82,3.0,0,1,26,60,0.6976744186046512
2971,707,7,1,56,8.9,1,0,29,67,0.6979166666666666
2972,1827,6,2,57,7.8,1,0,9,84,0.9032258064516129
2973,4180,13,6,38,3.3,0,1,9,41,0.82
2974,2836,5,2,15,4.1,0,1,17,52,0.7536231884057971
2975,1633,2,2,34,1.8,0,1,21,85,0.8018867924528302
2976,2524,8,5,23,6.6,1,0,25,73,0.7448979591836735
2977,265,14,3,25,1.6,0,1,1,99,0.99
2978,2671,6,2,39,2.8,0,1,5,71,0.9342105263157895
2979,2424,15,5,12,9.1,1,0,24,51,0.68
2980,2049,4,1,20,9.9,1,0,30,92,0.7540983606557377
2981,2720,9,6,76,6.3,1,0,0,86,1.0
2982,3904,10,4,2,6.5,1,0,20,49,0.7101449275362319
2983,3153,15,5,87,4.4,0,1,21,87,0.8055555555555556
2984,2005,7,1,84,4.7,0,1,6,59,0.9076923076923077
2985,4273,6,2,17,8.9,1,0,10,83,0.8924731182795699
2986,1200,10,4,41,8.7,1,0,0,53,1.0
2987,782,15,5,20,0.3,0,1,7,87,0.925531914893617
2988,1380,12,3,62,7.4,1,0,12,72,0.8571428571428571
2989,2772,6,2,99,5.7,1,0,12,60,0.8333333333333334
2990,1287,2,2,95,0.9,0,1,29,71,0.71
2991,4516,14,3,3,0.1,0,1,16,47,0.746031746031746
2992,449,6,2,73,9.6,1,0,6,78,0.9285714285714286
2993,175,13,6,32,0.5,0,1,9,91,0.91
2994,1007,7,1,64,6.7,1,0,0,50,1.0
2995,677,5,2,73,1.9,0,1,30,80,0.7272727272727273
2996,449,13,6,60,5.1,1,0,6,57,0.9047619047619048
2997,9,2,2,3,4.6,0,1,21,48,0.6956521739130435
2998,2873,11,3,2,1.3,0,1,25,42,0.6268656716417911
2999,4793,9,6,44,5.8,1,0,1,80,0.9876543209876543
3000,3524,12,3,1,8.6,1,0,8,52,0.8666666666666667
3001,4161,11,3,19,8.3,1,0,2,55,0.9649122807017544
3002,3064,15,5,25,7.8,1,0,24,92,0.7931034482758621
3003,2232,14,3,12,6.8,1,0,28,47,0.6266666666666667
3004,4203,14,3,99,4.8,0,1,14,57,0.8028169014084507
3005,1426,10,4,25,2.3,0,1,2,69,0.971830985915493
3006,2821,7,1,9,1.9,0,1,6,94,0.94
3007,948,2,2,47,5.9,1,0,12,81,0.8709677419354839
3008,4981,13,6,45,6.3,1,0,28,59,0.6781609195402298
3009,4869,11,3,10,7.3,1,0,14,75,0.8426966292134831
3010,494,9,6,71,3.4,0,1,10,71,0.8765432098765432
3011,3219,4,1,34,1.2,0,1,22,67,0.7528089887640449
3012,1507,6,2,29,1.1,0,1,13,57,0.8142857142857143
3013,236,11,3,23,7.0,1,0,14,54,0.7941176470588235
3014,4702,4,1,7,7.2,1,0,11,85,0.8854166666666666
3015,3789,15,5,36,1.0,0,1,4,79,0.9518072289156626
3016,4553,7,1,3,7.3,1,0,22,55,0.7142857142857143
3017,3889,8,5,73,7.6,1,0,27,61,0.6931818181818182
3018,2123,3,1,41,7.8,1,0,30,45,0.6
3019,3901,11,3,4,9.5,1,0,15,69,0.8214285714285714
3020,3974,3,1,13,9.4,1,0,20,94,0.8245614035087719
3021,3751,11,3,66,5.6,1,0,28,92,0.7666666666666667
3022,4031,12,3,20,5.4,1,0,14,72,0.8372093023255814
3023,1266,13,6,50,3.4,0,1,1,94,0.9894736842105263
3024,1676,2,2,96,1.7,0,1,6,63,0.9130434782608695
3025,2322,9,6,96,9.6,1,0,13,66,0.8354430379746836
3026,1283,6,2,30,6.2,1,0,15,47,0.7580645161290323
3027,4506,4,1,19,7.8,1,0,18,61,0.7721518987341772
3028,1618,1,4,19,0.7,0,1,10,76,0.8837209302325582
3029,2856,3,1,20,2.1,0,1,25,77,0.7549019607843137
3030,1918,2,2,44,6.0,1,0,30,82,0.7321428571428571
3031,651,1,4,46,7.0,1,0,17,86,0.8349514563106796
3032,2746,1,4,84,4.8,0,1,25,76,0.7524752475247525
3033,3952,13,6,17,1.6,0,1,30,46,0.6052631578947368
3034,407,12,3,72,5.8,1,0,17,84,0.8316831683168316
3035,4136,8,5,2,8.9,1,0,19,75,0.7978723404255319
3036,2732,1,4,6,9.2,1,0,7,73,0.9125
3037,4483,14,3,81,6.1,1,0,3,87,0.9666666666666667
3038,1813,3,1,5,2.3,0,1,0,76,1.0
3039,3239,1,4,25,2.3,0,1,8,76,0.9047619047619048
3040,3282,14,3,10,9.9,1,0,12,77,0.8651685393258427
3041,15,8,5,17,7.9,1,0,16,43,0.7288135593220338
3042,3853,10,4,32,6.9,1,0,26,58,0.6904761904761905
3043,3520,10,4,49,6.1,1,0,20,77,0.7938144329896907
3044,926,1,4,21,2.2,0,1,18,88,0.8301886792452831
3045,1976,8,5,75,7.3,1,0,20,87,0.8130841121495327
3046,4135,15,5,8,2.7,0,1,27,65,0.7065217391304348
3047,18,1,4,64,9.8,1,0,28,45,0.6164383561643836
3048,4953,15,5,33,5.9,1,0,6,61,0.9104477611940298
3049,1305,1,4,23,4.9,0,1,6,100,0.9433962264150944
3050,446,13,6,40,8.5,1,0,18,88,0.8301886792452831
3051,4644,8,5,68,8.6,1,0,10,60,0.8571428571428571
3052,383,2,2,39,9.2,1,0,8,54,0.8709677419354839
3053,30,2,2,14,9.0,1,0,20,96,0.8275862068965517
3054,3518,8,5,4,7.9,1,0,28,46,0.6216216216216216
3055,1125,11,3,10,0.6,0,1,10,55,0.8461538461538461
3056,2635,4,1,46,7.6,1,0,30,58,0.6590909090909091
3057,1374,12,3,32,4.3,0,1,21,53,0.7162162162162162
3058,3924,6,2,48,5.3,1,0,19,46,0.7076923076923077
3059,1028,11,3,71,1.8,0,1,25,92,0.7863247863247863
3060,2541,3,1,40,5.7,1,0,8,89,0.9175257731958762
3061,4228,6,2,80,4.0,0,1,16,79,0.8315789473684211
3062,2413,14,3,52,3.2,0,1,25,74,0.7474747474747475
3063,2772,5,2,94,4.4,0,1,7,92,0.9292929292929293
3064,4518,15,5,73,2.4,0,1,0,45,1.0
3065,3490,2,2,23,9.5,1,0,29,78,0.7289719626168224
3066,1165,5,2,24,3.8,0,1,29,72,0.7128712871287128
3067,652,2,2,42,8.3,1,0,0,68,1.0
3068,986,7,1,69,5.7,1,0,4,53,0.9298245614035088
3069,1188,13,6,98,1.2,0,1,15,47,0.7580645161290323
3070,692,5,2,49,9.3,1,0,10,53,0.8412698412698413
3071,268,2,2,41,7.8,1,0,1,61,0.9838709677419355
3072,2910,8,5,95,0.4,0,1,3,57,0.95
3073,2007,14,3,85,8.7,1,0,4,89,0.956989247311828
3074,3628,14,3,92,3.9,0,1,20,79,0.797979797979798
3075,4676,2,2,86,5.1,1,0,8,89,0.9175257731958762
3076,2249,1,4,36,9.6,1,0,4,86,0.9555555555555556
3077,4361,4,1,17,2.5,0,1,0,42,1.0
3078,4960,6,2,35,0.8,0,1,29,72,0.7128712871287128
3079,2409,3,1,77,4.7,0,1,22,66,0.75
3080,3882,7,1,38,1.4,0,1,7,86,0.9247311827956989
3081,1874,12,3,27,9.7,1,0,6,50,0.8928571428571429
3082,2923,7,1,24,0.8,0,1,5,80,0.9411764705882353
3083,3813,5,2,11,8.9,1,0,23,84,0.7850467289719626
3084,2545,1,4,91,3.3,0,1,3,67,0.9571428571428572
3085,1055,12,3,78,4.7,0,1,29,90,0.7563025210084033
3086,1243,10,4,9,4.0,0,1,21,88,0.8073394495412844
3087,3447,10,4,29,9.3,1,0,8,76,0.9047619047619048
3088,3424,2,2,59,8.8,1,0,12,56,0.8235294117647058
3089,4486,8,5,81,7.1,1,0,16,51,0.7611940298507462
3090,462,8,5,85,5.9,1,0,10,86,0.8958333333333334
3091,1225,1,4,64,3.4,0,1,0,57,1.0
3092,3149,5,2,69,6.8,1,0,28,96,0.7741935483870968
3093,3785,2,2,41,2.1,0,1,1,52,0.9811320754716981
3094,3988,7,1,25,6.8,1,0,15,57,0.7916666666666666
3095,4142,2,2,92,9.6,1,0,14,56,0.8
3096,1850,2,2,19,1.2,0,1,17,51,0.75
3097,3766,3,1,45,5.6,1,0,13,69,0.8414634146341463
3098,1825,5,2,86,5.0,1,0,27,52,0.6582278481012658
3099,857,8,5,72,2.9,0,1,22,94,0.8103448275862069
3100,669,14,3,55,6.5,1,0,8,69,0.8961038961038961
3101,2773,12,3,49,0.2,0,1,30,78,0.7222222222222222
3102,887,6,2,60,7.3,1,0,11,57,0.8382352941176471
3103,857,6,2,59,6.1,1,0,3,82,0.9647058823529412
3104,2138,13,6,20,5.6,1,0,5,54,0.9152542372881356
3105,2253,3,1,90,5.5,1,0,1,79,0.9875
3106,3586,9,6,65,4.2,0,1,4,49,0.9245283018867925
3107,2038,11,3,42,8.5,1,0,27,57,0.6785714285714286
3108,1472,3,1,16,2.2,0,1,20,49,0.7101449275362319
3109,4564,7,1,69,4.9,0,1,18,82,0.82
3110,4078,4,1,22,3.3,0,1,29,75,0.7211538461538461
3111,4822,7,1,7,6.1,1,0,25,85,0.7727272727272727
3112,1991,14,3,100,6.0,1,0,15,62,0.8051948051948052
3113,4480,6,2,80,5.1,1,0,19,55,0.7432432432432432
3114,2476,5,2,31,1.5,0,1,16,42,0.7241379310344828
3115,816,10,4,33,6.7,1,0,19,58,0.7532467532467533
3116,2993,2,2,57,4.5,0,1,0,84,1.0
3117,890,8,5,10,3.5,0,1,9,92,0.9108910891089109
3118,4117,10,4,34,5.7,1,0,23,60,0.7228915662650602
3119,443,6,2,32,6.8,1,0,26,64,0.7111111111111111
3120,1035,15,5,31,4.3,0,1,0,68,1.0
3121,3415,9,6,21,8.7,1,0,7,68,0.9066666666666666
3122,2323,12,3,3,3.8,0,1,26,85,0.7657657657657657
3123,2665,10,4,56,2.5,0,1,11,91,0.8921568627450981
3124,1131,13,6,9,3.3,0,1,15,96,0.8648648648648649
3125,1200,5,2,69,6.1,1,0,12,85,0.8762886597938144
3126,3223,6,2,36,4.2,0,1,6,78,0.9285714285714286
3127,4178,15,5,73,5.9,1,0,21,78,0.7878787878787878
3128,1780,1,4,95,4.4,0,1,0,95,1.0
3129,6,5,2,51,4.1,0,1,1,86,0.9885057471264368
3130,2964,11,3,21,1.3,0,1,29,66,0.6947368421052632
3131,835,14,3,18,8.1,1,0,15,47,0.7580645161290323
3132,1602,15,5,3,3.3,0,1,0,65,1.0
3133,2194,12,3,4,9.5,1,0,18,44,0.7096774193548387
3134,650,12,3,98,8.3,1,0,23,96,0.8067226890756303
3135,114,7,1,56,5.6,1,0,10,58,0.8529411764705882
3136,4178,10,4,14,7.0,1,0,0,95,1.0
3137,1324,13,6,92,0.9,0,1,3,56,0.9491525423728814
3138,234,15,5,76,0.9,0,1,10,90,0.9
3139,4376,2,2,52,4.9,0,1,6,73,0.9240506329113924
3140,1770,4,1,77,6.9,1,0,28,69,0.711340206185567
3141,16,14,3,38,6.1,1,0,16,52,0.7647058823529411
3142,2617,7,1,31,1.8,0,1,15,43,0.7413793103448276
3143,1754,7,1,9,8.0,1,0,18,54,0.75
3144,1226,9,6,65,8.1,1,0,20,86,0.8113207547169812
3145,4039,6,2,18,3.2,0,1,13,95,0.8796296296296297
3146,4460,14,3,61,3.5,0,1,21,51,0.7083333333333334
3147,3325,5,2,32,4.4,0,1,19,83,0.8137254901960784
3148,4071,15,5,91,7.8,1,0,18,71,0.797752808988764
3149,2761,3,1,44,3.0,0,1,3,100,0.970873786407767
3150,3772,2,2,98,8.2,1,0,26,96,0.7868852459016393
3151,976,7,1,68,2.7,0,1,19,95,0.8333333333333334
3152,2728,10,4,72,9.2,1,0,27,87,0.7631578947368421
3153,3097,4,1,100,3.1,0,1,18,58,0.7631578947368421
3154,2565,14,3,79,9.5,1,0,1,60,0.9836065573770492
3155,1730,14,3,60,3.7,0,1,24,81,0.7714285714285715
3156,2217,10,4,78,0.5,0,1,19,80,0.8080808080808081
3157,2756,12,3,16,7.6,1,0,22,56,0.717948717948718
3158,923,15,5,2,0.8,0,1,17,79,0.8229166666666666
3159,4377,15,5,60,8.1,1,0,5,64,0.927536231884058
3160,4679,11,3,3,3.5,0,1,19,90,0.8256880733944955
3161,2519,8,5,13,2.0,0,1,6,77,0.927710843373494
3162,1039,14,3,49,8.3,1,0,12,67,0.8481012658227848
3163,4824,6,2,99,9.6,1,0,27,86,0.7610619469026548
3164,4171,2,2,84,5.3,1,0,24,70,0.7446808510638298
3165,35,4,1,75,2.7,0,1,23,54,0.7012987012987013
3166,892,13,6,24,7.5,1,0,20,61,0.7530864197530864
3167,2292,10,4,64,0.5,0,1,11,46,0.8070175438596491
3168,2414,10,4,81,8.0,1,0,13,71,0.8452380952380952
3169,2538,1,4,8,9.5,1,0,17,65,0.7926829268292683
3170,3977,5,2,94,1.0,0,1,25,41,0.6212121212121212
3171,3714,4,1,98,0.9,0,1,29,95,0.7661290322580645
3172,4285,6,2,6,8.4,1,0,28,99,0.7795275590551181
3173,3901,9,6,72,1.4,0,1,10,63,0.863013698630137
3174,3158,11,3,54,1.0,0,1,28,74,0.7254901960784313
3175,1363,13,6,39,0.5,0,1,16,49,0.7538461538461538
3176,4546,13,6,86,4.5,0,1,30,88,0.7457627118644068
3177,1088,8,5,82,7.6,1,0,28,42,0.6
3178,3097,5,2,64,8.1,1,0,1,74,0.9866666666666667
3179,4310,8,5,5,2.5,0,1,9,76,0.8941176470588236
3180,669,11,3,53,6.6,1,0,15,84,0.8484848484848485
3181,1564,1,4,20,4.8,0,1,29,63,0.6847826086956522
3182,4366,8,5,76,2.6,0,1,6,96,0.9411764705882353
3183,1171,12,3,2,3.6,0,1,0,42,1.0
3184,4868,13,6,86,2.7,0,1,6,64,0.9142857142857143
3185,2753,10,4,55,7.4,1,0,26,96,0.7868852459016393
3186,4006,6,2,36,7.8,1,0,24,62,0.7209302325581395
3187,2160,12,3,88,1.9,0,1,6,53,0.8983050847457628
3188,3583,1,4,54,9.9,1,0,22,77,0.7777777777777778
3189,2052,4,1,100,3.0,0,1,4,77,0.9506172839506173
3190,3498,10,4,89,6.6,1,0,5,99,0.9519230769230769
